model_name,model_path,bits,total_params,total_params_millions,total_params_billions,weight_memory_mb,weight_memory_gb,activation_memory_mb,total_memory_mb,total_memory_gb,bandwidth_mb_per_token,bandwidth_gb_per_token,perplexity,loss,total_tokens,lm_eval.results.hellaswag.alias,"lm_eval.results.hellaswag.acc,none","lm_eval.results.hellaswag.acc_stderr,none","lm_eval.results.hellaswag.acc_norm,none","lm_eval.results.hellaswag.acc_norm_stderr,none",lm_eval.results.piqa.alias,"lm_eval.results.piqa.acc,none","lm_eval.results.piqa.acc_stderr,none","lm_eval.results.piqa.acc_norm,none","lm_eval.results.piqa.acc_norm_stderr,none","lm_eval.results.mmlu_stem.acc,none","lm_eval.results.mmlu_stem.acc_stderr,none",lm_eval.results.mmlu_stem.alias,"lm_eval.results.mmlu_humanities.acc,none","lm_eval.results.mmlu_humanities.acc_stderr,none",lm_eval.results.mmlu_humanities.alias
awq_w4,quantized_models/awq_w4,4,262410240,262.41024,0.26241024,125.126953125,0.12219429016113281,512.0,637.126953125,0.6221942901611328,125.126953125,0.12219429016113281,15.073975836242134,2.71296980241098,5487,hellaswag,0.4,0.11239029738980327,0.5,0.11470786693528086,piqa,0.9,0.06882472016116853,0.8,0.09176629354822471,0.3263157894736842,0.0241641130446793,stem,0.28846153846153844,0.02822199225937344,humanities
